placement,group,comp,grp_count,grp_placement,mode
4,0,"AnimaSquad, Armorclad, Illaoi, Jhin, Leona, Marksman, Sejuani, Thirsty, Vanguard, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
1,0,"AnimaSquad, Aphelios, Aurora, Illaoi, Immortal, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Virus, Xayah, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
6,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
3,0,"AnimaSquad, Aurora, Garen, Illaoi, Jhin, Leona, Marksman, Neeko, Netgod, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
3,0,"AnimaSquad, Aurora, Braum, Divinicorp, Illaoi, Jhin, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
8,0,"AnimaSquad, Aurora, Elise, Garen, Illaoi, Jhin, Leona, Marksman, Netgod, Thirsty, Vanguard, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
2,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Urgot, Vanguard, Virus, Xayah, Yuumi, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
2,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Virus, Xayah, Yuumi, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
7,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
7,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
3,0,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, MissFortune, Thirsty, Vanguard, Vayne, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
7,0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, MissFortune, Thirsty, Vanguard, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
2,0,"AnimaSquad, Armorclad, Aurora, Divinicorp, EdgeRunner, Illaoi, Jhin, Leona, Marksman, Sejuani, Techie, Thirsty, Vanguard, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
7,0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Techie, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
3,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Aurora, Illaoi, Leona, Techie, Thirsty, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Virus, Xayah, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
4,0,"AnimaSquad, Aurora, Chogath, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
4,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
2,0,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Sejuani, Thirsty, Vanguard, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
7,0,"AnimaSquad, Aurora, Braum, Bruiser, Darius, Divinicorp, Gragas, Jhin, Leona, Marksman, MissFortune, Mob, Thirsty, Vanguard, Virus, Xayah, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
1,0,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
1,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
4,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
1,0,"AnimaSquad, Aurora, Garen, Illaoi, Jhin, Leona, Marksman, Netgod, Thirsty, Vanguard, Vayne, Virus, Xayah, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
6,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
4,0,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Shyvana, Techie, Thirsty, Vanguard, Virus, Xayah, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
8,0,"AnimaSquad, Aurora, Controller, Illaoi, Jhin, Leona, Marksman, Neeko, Thirsty, Vanguard, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
2,0,"AnimaSquad, Aurora, Braum, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
4,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Virus, Xayah, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
2,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
2,0,"AnimaSquad, Aurora, Divinicorp, Jarvan, Jhin, Leona, Marksman, Rhaast, Thirsty, Vanguard, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Aurora, Controller, Ekko, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Sejuani, Techie, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Aurora, Braum, Darius, Divinicorp, Jarvan, Jhin, Leona, Marksman, MissFortune, Mob, Rhaast, Thirsty, Vanguard, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
1,0,"AnimaSquad, Aphelios, Armorclad, Aurora, Illaoi, Leona, Marksman, Sejuani, Vanguard, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
6,0,"AnimaSquad, Aurora, Braum, Immortal, Jarvan, Jhin, Leona, Marksman, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
2,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
5,0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Virus, Xayah, Yuumi, Zac",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
6,0,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Shyvana, Techie, Thirsty, Vanguard, Xayah",56,3.96,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Aurora, Illaoi, Leona, Shyvana, Techie, Vanguard, Vayne, Xayah",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Illaoi, Jhin, Leona, Marksman, Shyvana, Techie, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
4,1,"AnimaSquad, Armorclad, Illaoi, Kobuko, Leona, Sejuani, Vanguard, Virus, Xayah, Yuumi, Zac",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
3,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Kobuko, Leona, Overlord, Renekton, Vanguard, Vayne, Vex, Xayah",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Illaoi, Leona, Marksman, Sejuani, Vanguard, Vayne, Virus, Xayah, Yuumi, Zac",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
6,1,"AnimaSquad, Armorclad, Controller, Illaoi, Leona, Sejuani, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
8,1,"AnimaSquad, Armorclad, Illaoi, Jhin, Leona, Marksman, Sejuani, Techie, Vanguard, Vayne, Xayah",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Techie, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Illaoi, Jhin, Leona, Marksman, Shyvana, Techie, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
4,1,"AnimaSquad, Armorclad, Aurora, Illaoi, Leona, Sejuani, Vanguard, Vayne, Virus, Xayah, Yuumi, Zac",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
6,1,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Kobuko, Leona, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
3,1,"AnimaSquad, Aurora, Controller, Garen, Illaoi, Leona, Netgod, Vanguard, Virus, Xayah, Yuumi, Zac",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
8,1,"AnimaSquad, Illaoi, Leona, Vanguard, Vayne, Virus, Xayah, Yuumi, Zac",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
1,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, Marksman, Overlord, Renekton, Techie, Thirsty, Vanguard, Vayne, Virus, Xayah, Yuumi, Zac",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
6,1,"AnimaSquad, Armorclad, Divinicorp, Garen, Illaoi, Leona, Marksman, Netgod, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
8,1,"AnimaSquad, Armorclad, Controller, Divinicorp, Ekko, Galio, Illaoi, LeBlanc, Leona, Neeko, Suits, Vanguard, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
1,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, Overlord, Renekton, Sejuani, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
6,1,"AnimaSquad, Armorclad, Illaoi, Leona, Samira, Sejuani, Supercharge, Vanguard, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
8,1,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
6,1,"AnimaSquad, Aurora, Braum, Controller, Jarvan, Leona, Skarner, Strong, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
5,1,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
4,1,"AnimaSquad, Aphelios, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Virus, Xayah, Yuumi, Zac",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
8,1,"AnimaSquad, Armorclad, Controller, Ekko, Galio, Illaoi, LeBlanc, Leona, Neeko, Suits, Vanguard, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
3,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, Rhaast, Shyvana, Techie, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Divinicorp, Leona, Rhaast, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
5,1,"AnimaSquad, Armorclad, Aurora, Illaoi, Immortal, Leona, Sejuani, Techie, Vanguard, Viego, ViegoUniqueTrait, Xayah",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
2,1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Illaoi, Immortal, Jarvan, Leona, Marksman, Strong, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Illaoi, Leona, Sejuani, Techie, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
8,1,"AnimaSquad, Armorclad, Illaoi, Jhin, Leona, Marksman, Sejuani, Vanguard, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
1,1,"AnimaSquad, Aurora, Controller, Illaoi, Leona, Marksman, Rhaast, Techie, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
8,1,"AnimaSquad, Armorclad, Illaoi, Leona, Sejuani, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
2,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, MissFortune, Overlord, Renekton, Thirsty, Vanguard, Vayne, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
4,1,"AnimaSquad, Armorclad, Aurora, Illaoi, Leona, Shyvana, Techie, Vanguard, Vayne, Xayah",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
5,1,"AnimaSquad, Armorclad, Aurora, Illaoi, Leona, Shyvana, Techie, Vanguard, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
3,1,"AnimaSquad, Armorclad, Controller, Ekko, Galio, Illaoi, LeBlanc, Leona, Neeko, Suits, Vanguard, Virus, Yuumi, Zac",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
4,1,"AnimaSquad, Aurora, Divinicorp, Garen, Illaoi, Kobuko, Leona, Netgod, Techie, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",44,5.0,"AnimaSquad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi"
