placement,group,comp,grp_count,grp_placement,mode
6,-1,"Annie, Aphelios, Garen, Immortal, Jarvan, Naafiri, Netgod, Samira, Sejuani, Supercharge, Viego, ViegoUniqueTrait, Virus, Yuumi, Zac",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, Bruiser, Darius, EdgeRunner, Jhin, MissFortune, Mob, Mordekaiser, Neeko, Sejuani, Swift, Techie, Thirsty, TwistedFate, Viego, ViegoUniqueTrait, Virus, Zac, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Brand, Bruiser, Controller, Cyberboss, Ekko, Garen, Kobuko, Neeko, Netgod, Samira, StreetDemon, Supercharge, Techie, Yuumi, Ziggs",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Brand, Controller, Cutter, Divinicorp, Ekko, Garen, Jinx, Neeko, Netgod, Rengar, StreetDemon, Techie, Vex",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"AnimaSquad, Armorclad, Aurora, EdgeRunner, Illaoi, Jhin, Leona, Marksman, Sejuani, Strong, Swift, Thirsty, Vanguard, Vayne, Xayah, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Armorclad, Aurora, Cyberboss, Divinicorp, Galio, Illaoi, Kobuko, MissFortune, Shyvana, Thirsty",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Aurora, BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Gragas, Kobuko, Mordekaiser, Renekton, Techie, Thirsty, Urgot, Vex, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Garen, Netgod, Samira",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"AnimaSquad, Divinicorp, Illaoi, Leona, Strong, Vanguard, Vayne, Vex, Xayah, Yuumi, Zed",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Armorclad, Bruiser, Divinicorp, Draven, EdgeRunner, Kobuko, Mordekaiser, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"BallisTek, Brand, Bruiser, Chogath, Kobuko, Mordekaiser, Samira, StreetDemon, Techie, Urgot, Viego, ViegoUniqueTrait, Zac",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Kobuko, Mordekaiser, Overlord, Renekton, Sejuani, Techie, Thirsty, Urgot, Varus, Vex, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"Bruiser, Divinicorp, Draven, Gragas, Mordekaiser, Strong, Swift, TwistedFate, Zed, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Annie, Brand, Bruiser, Controller, Cyberboss, Ekko, Kobuko, Neeko, Samira, StreetDemon, Supercharge, Techie, Virus, Yuumi, Zac, Ziggs",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Armorclad, EdgeRunner, Jhin, MissFortune, Mordekaiser, Sejuani, Swift, Thirsty, TwistedFate, Virus, Zac, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Annie, Aurora, Elise, HotRod, Naafiri, Samira, Shyvana, SummonLevel4, Supercharge, Thirsty, Yuumi",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Techie, Vanguard, Viego, ViegoUniqueTrait, Xayah, Yuumi",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"AnimaSquad, Aphelios, Aurora, Divinicorp, Immortal, Jarvan, Jhin, Leona, Marksman, Rhaast, Thirsty, Urgot, Vanguard, Xayah",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Annie, Aphelios, Aurora, Bruiser, Divinicorp, Garen, Immortal, Jarvan, Kobuko, Netgod, Rengar, Urgot, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"Armorclad, Divinicorp, Elise, Galio, Illaoi, Shyvana, Techie, Thirsty",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Aurora, Bruiser, Darius, EdgeRunner, Elise, Jhin, MissFortune, Mob, Mordekaiser, Swift, Techie, Thirsty, TwistedFate, Viego, ViegoUniqueTrait, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"Bruiser, Divinicorp, Gragas, Immortal, Jarvan, Rhaast, Senna, Strong, Techie, Vanguard, Vex, Viego, ViegoUniqueTrait, Zed",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Garen, Gragas, Netgod, Overlord, Renekton, Rhaast, Senna, Thirsty, Urgot, Vex",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Controller, Cutter, Divinicorp, Ekko, Graves, Jinx, Marksman, Neeko, Rengar, StreetDemon, Urgot, Varus",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Braum, Darius, Divinicorp, Elise, Leona, MissFortune, Mob, Rhaast, Thirsty, Vanguard",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Controller, Cutter, Divinicorp, Ekko, Jinx, Neeko, Rengar, StreetDemon, Urgot, Varus, Vex",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Annie, Aphelios, Armorclad, Bruiser, Garen, Immortal, Jarvan, Kobuko, Marksman, Netgod, Sejuani, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"BallisTek, Chogath, Cutter, Divinicorp, Fiddlesticks, Graves, Skarner, Urgot, Varus, Vex",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Armorclad, Bruiser, Cutter, Divinicorp, EdgeRunner, Kobuko, Mordekaiser, Overlord, Renekton, Sejuani, Varus, Vex, Virus, Zac",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Aphelios, Jinx, Leona, Marksman, Xayah",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"BallisTek, Bruiser, Chogath, EdgeRunner, Fiddlesticks, Jhin, MissFortune, Mordekaiser, Skarner, Techie, Thirsty, Urgot, Zed",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Fiddlesticks, Gragas, Kobuko, Mordekaiser, Renekton, Swift, Techie, Urgot, Vex, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Bruiser, Chogath, Divinicorp, Ekko, Gragas, StreetDemon, Techie",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
7,-1,"Armorclad, Bruiser, Chogath, Divinicorp, EdgeRunner, Gragas, Jhin, Marksman, Mordekaiser, Sejuani, Swift, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Ekko, Kobuko, Mordekaiser, Overlord, Renekton, Rhaast, Sejuani, Techie, Thirsty, Vanguard, Varus, Vex, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, Aurora, Braum, Bruiser, Cutter, Darius, Divinicorp, EdgeRunner, Elise, Jarvan, MissFortune, Mob, Mordekaiser, Sejuani, Techie, Thirsty, Vanguard, Vex, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, BallisTek, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Jhin, Mordekaiser, Overlord, Renekton, Rhaast, Sejuani, Thirsty, Urgot, Vanguard, Vex",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Brand, Bruiser, Divinicorp, Gragas, Mordekaiser, Senna, StreetDemon, Strong, Techie",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Divinicorp, Elise, HotRod, Jhin, Marksman, Shyvana, SummonLevel2, Summon_Turret, Thirsty",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"AnimaSquad, Aurora, Divinicorp, Jarvan, Jhin, Leona, Marksman, MissFortune, Rhaast, Thirsty, Urgot, Vanguard, Xayah",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, Bruiser, Darius, EdgeRunner, Jhin, MissFortune, Mob, Mordekaiser, Sejuani, Swift, Thirsty, TwistedFate, Virus, Zac, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Brand, Bruiser, Chogath, Divinicorp, Gragas, Mordekaiser, StreetDemon, Techie",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"AnimaSquad, Illaoi, Jhin, Kobuko, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Draven, Galio, Garen, Jarvan, LeBlanc, Netgod, Strong, Suits, Swift, Vanguard, Zed, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Armorclad, Aurora, Divinicorp, Elise, Galio, HotRod, MissFortune, Shyvana, SummonLevel4, Summon_Turret, Thirsty",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Mordekaiser, Rhaast, Sejuani, Urgot, Vanguard, Varus, Vex",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Aurora, Braum, Bruiser, Darius, Divinicorp, Elise, Garen, Gragas, Leona, MissFortune, Mob, Netgod, Thirsty, Vanguard",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Chogath, Draven, Galio, Jarvan, LeBlanc, Suits, Swift, Vanguard, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Armorclad, Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Mordekaiser, Overlord, Renekton, Sejuani, Thirsty, Varus, Vex, Virus, Zac",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, Divinicorp, Draven, Galio, Garen, LeBlanc, Netgod, Sejuani, Senna, Strong, Suits, Swift, Zed",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Armorclad, Cyberboss, Divinicorp, Elise, Galio, Kobuko, Overlord, Renekton, Shyvana, Thirsty",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, Controller, Draven, Galio, Jarvan, LeBlanc, Sejuani, Strong, Suits, Swift, Vanguard, Virus, Zac, Zed, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Aurora, BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Garen, Gragas, Kobuko, Mordekaiser, Techie, Thirsty, Urgot, Vex, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"Armorclad, Brand, Controller, Cyberboss, Ekko, Mordekaiser, Neeko, Shyvana, StreetDemon, Techie, Veigar, Ziggs",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Garen, Gragas, Kobuko, Mordekaiser, Netgod, Overlord, Renekton, Samira, Techie, Urgot, Vex, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Fiddlesticks, Garen, Jhin, Mordekaiser, Netgod, Rengar, Techie, Vex, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"AnimaSquad, Aurora, Braum, Divinicorp, Elise, Leona, MissFortune, Mob, Overlord, Renekton, Rhaast, Thirsty, Vanguard",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"AnimaSquad, Aphelios, Aurora, Braum, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Thirsty, Vanguard, Xayah",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"AnimaSquad, Aphelios, Aurora, Braum, Divinicorp, Garen, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Netgod, Rhaast, Thirsty, Vanguard, Xayah",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Controller, Divinicorp, Ekko, Naafiri, Neeko, Overlord, Renekton, Samira, StreetDemon, Supercharge, Yuumi",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"BallisTek, Braum, Divinicorp, Jarvan, Leona, Rhaast, Skarner, Swift, Vanguard",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
3,-1,"Aurora, Bruiser, Cutter, Divinicorp, EdgeRunner, Gragas, Jhin, MissFortune, Mordekaiser, Rhaast, Thirsty, Vanguard, Varus, Vex",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Armorclad, Draven, EdgeRunner, Galio, Sejuani, Swift, TwistedFate, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Brand, Bruiser, Controller, Cyberboss, Darius, Ekko, Kobuko, Neeko, StreetDemon, Techie, Viego, ViegoUniqueTrait, Virus, Zac, Ziggs",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Armorclad, BallisTek, Bruiser, Chogath, Cutter, EdgeRunner, Mordekaiser, Sejuani, Swift, Techie, TwistedFate, Urgot, Varus, Viego, ViegoUniqueTrait, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Annie, Aphelios, Bruiser, Garen, Graves, Immortal, Jarvan, Mordekaiser, Netgod, Samira, Supercharge, Techie, Viego, ViegoUniqueTrait",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"BallisTek, Bruiser, Chogath, Cutter, Divinicorp, Garen, Gragas, Mordekaiser, Netgod, Sejuani, Techie, Urgot, Vex, Viego, ViegoUniqueTrait, Virus, Zac",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
6,-1,"Brand, Bruiser, Divinicorp, Gragas, Mordekaiser, Overlord, Renekton, StreetDemon, Techie",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"AnimaSquad, Bruiser, Chogath, Jhin, Kobuko, Leona, Marksman, Vanguard, Xayah, Yuumi",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
8,-1,"Armorclad, Elise, HotRod, Shyvana, SummonLevel2",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
2,-1,"Aurora, Galio, Kobuko, Renekton, Sejuani",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
4,-1,"Armorclad, Bruiser, Cyberboss, EdgeRunner, Elise, HotRod, Kobuko, MissFortune, Mordekaiser, Sejuani, Shyvana, SummonLevel2, Swift, Techie, Thirsty, Zeri",533,4.73,"AnimaSquad, Aphelios, Divinicorp, Immortal, Jarvan, Jhin, Jinx, Leona, Marksman, Overlord, Renekton, Rhaast, Vanguard, Xayah"
