placement,group,comp,grp_count,grp_placement,mode
4,0,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
6,0,"Braum, Darius, Divinicorp, Draven, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
2,0,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
5,0,"Braum, Darius, Divinicorp, Draven, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
4,0,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
2,0,"Aurora, Braum, Bruiser, Darius, Divinicorp, Draven, Kobuko, MissFortune, Mob, Rhaast, Swift, Thirsty, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
5,0,"Braum, Bruiser, Darius, Divinicorp, Gragas, MissFortune, Mob, Rhaast, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
4,0,"Braum, Darius, Divinicorp, Draven, Mob, Overlord, Renekton, Rhaast, Swift, TwistedFate, Vanguard, Zeri",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
5,0,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
3,0,"Aurora, Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, Thirsty, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
6,0,"Braum, Darius, Divinicorp, Draven, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
3,0,"Braum, Bruiser, Darius, Divinicorp, Draven, Elise, Gragas, MissFortune, Mob, Rhaast, Swift, Thirsty, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
8,0,"Braum, Darius, Draven, MissFortune, Mob, Skarner, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
7,0,"Braum, Darius, Divinicorp, Draven, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
8,0,"Braum, Darius, Divinicorp, Draven, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard",61,4.95,"Braum, Bruiser, Darius, Divinicorp, Draven, Gragas, MissFortune, Mob, Rhaast, Swift, TwistedFate, Vanguard"
2,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
4,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Sejuani, Thirsty, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
1,1,"AnimaSquad, Armorclad, Aurora, Controller, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Virus, Xayah, Yuumi, Zac",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
2,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Urgot, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
2,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
4,1,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
8,1,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
5,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
5,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Virus, Xayah, Yuumi, Zac",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
3,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
2,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Vayne, Xayah",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
6,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Vayne, Xayah",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
3,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
1,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Kobuko, Leona, Marksman, Overlord, Renekton, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Virus, Xayah, Yuumi, Zac",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Divinicorp, Leona, Overlord, Renekton, Skarner, Techie, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
1,1,"AnimaSquad, Armorclad, Aurora, Controller, Divinicorp, Garen, Illaoi, Leona, Netgod, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
5,1,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
1,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
4,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Vayne, Xayah",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
5,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Garen, Illaoi, Leona, Marksman, Netgod, Overlord, Renekton, Vanguard, Xayah",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
8,1,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Jarvan, Overlord, Renekton, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
3,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
4,1,"AnimaSquad, Armorclad, Controller, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
7,1,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Leona, Overlord, Renekton, Vanguard, Vayne, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
3,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Virus, Xayah, Yuumi, Zac",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
4,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
1,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Virus, Xayah, Yuumi, Zac",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
2,1,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
1,1,"AnimaSquad, Aphelios, Armorclad, Aurora, Divinicorp, Garen, Illaoi, Immortal, Jarvan, Leona, Marksman, Netgod, Overlord, Renekton, Rhaast, Strong, Vanguard, Vayne, Xayah",62,4.02,"AnimaSquad, Armorclad, Aurora, Divinicorp, Illaoi, Jhin, Leona, Marksman, Overlord, Renekton, Thirsty, Vanguard, Xayah, Yuumi"
